user_id,dive_site_id,region,cluster,rating,user_id_db,name,email,id
389,2261,New Zealand,1,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6888
389,80,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6889
389,2956,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6890
389,2167,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6891
389,1385,New Zealand,0,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6892
389,2166,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6893
389,2416,New Zealand,0,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6894
389,2162,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6895
389,1383,New Zealand,0,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6896
389,2609,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6897
389,2615,New Zealand,0,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6898
389,660,United Kingdom,4,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6899
389,2737,United Kingdom,4,3,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6900
389,456,United Kingdom,4,4,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6901
389,1152,United Kingdom,4,4,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6902
389,1609,United Kingdom,4,4,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6903
389,3339,United Kingdom,4,2,010c163f-5b1d-4731-af58-41e03dce7512,Austin Reed,stacey53@example.com,6904
399,2770,Papua New Guinea,3,3,1e34a395-e53e-4bf6-acbc-d2cffb6444fd,Brian Brown,rlee@example.org,6905
399,838,Papua New Guinea,3,3,1e34a395-e53e-4bf6-acbc-d2cffb6444fd,Brian Brown,rlee@example.org,6906
399,2866,Papua New Guinea,5,2,1e34a395-e53e-4bf6-acbc-d2cffb6444fd,Brian Brown,rlee@example.org,6907
399,3930,Papua New Guinea,5,3,1e34a395-e53e-4bf6-acbc-d2cffb6444fd,Brian Brown,rlee@example.org,6908
6,2420,Puerto Rico,2,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6909
6,89,Puerto Rico,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6910
6,1040,Puerto Rico,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6911
6,633,Puerto Rico,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6912
6,635,Puerto Rico,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6913
6,637,Puerto Rico,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6914
6,1041,Puerto Rico,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6915
6,88,Puerto Rico,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6916
6,3754,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6917
6,2579,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6918
6,2592,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6919
6,3440,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6920
6,4210,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6921
6,3826,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6922
6,2575,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6923
6,4165,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6924
6,2576,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6925
6,865,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6926
6,2525,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6927
6,3846,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6928
6,2125,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6929
6,3435,Philippines,2,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6930
6,3430,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6931
6,3742,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6932
6,4213,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6933
6,3176,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6934
6,3738,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6935
6,3932,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6936
6,3422,Philippines,2,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6937
6,3801,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6938
6,2571,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6939
6,3823,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6940
6,3432,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6941
6,3442,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6942
6,3429,Philippines,2,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6943
6,3154,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6944
6,2456,Philippines,5,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6945
6,3798,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6946
6,3419,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6947
6,4330,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6948
6,3436,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6949
6,4132,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6950
6,2559,Philippines,5,2,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6951
6,3833,Philippines,2,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6952
6,3401,Philippines,0,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6953
6,4216,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6954
6,3821,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6955
6,3438,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6956
6,3610,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6957
6,3819,Philippines,2,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6958
6,2578,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6959
6,2522,Philippines,5,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6960
6,4214,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6961
6,3842,Philippines,2,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6962
6,2562,Philippines,5,3,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6963
6,3413,Philippines,0,5,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6964
6,3420,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6965
6,3841,Philippines,2,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6966
6,2457,Philippines,0,4,28c50857-42f3-421a-b1a6-913b966eebc6,Jeffrey Hall,obradley@example.com,6967
119,2223,Thailand,3,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6968
119,459,Thailand,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6969
119,1498,Thailand,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6970
119,60,Thailand,3,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6971
119,3065,Thailand,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6972
119,2079,Thailand,3,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6973
119,3784,Thailand,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6974
119,2359,Thailand,3,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6975
119,916,Thailand,6,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6976
119,2178,Thailand,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6977
119,2876,Thailand,3,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6978
119,2984,Thailand,3,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6979
119,4317,Thailand,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6980
119,2446,Thailand,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6981
119,2081,Thailand,3,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6982
119,3633,Thailand,6,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6983
119,3287,Thailand,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6984
119,2303,Thailand,6,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6985
119,3168,Philippines,6,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6986
119,3829,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6987
119,3896,Philippines,2,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6988
119,3838,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6989
119,3488,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6990
119,1472,Philippines,5,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6991
119,3424,Philippines,2,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6992
119,4017,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6993
119,2596,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6994
119,3844,Philippines,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6995
119,3827,Philippines,2,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6996
119,3423,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6997
119,4211,Philippines,5,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6998
119,3425,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,6999
119,3819,Philippines,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7000
119,964,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7001
119,3723,Philippines,6,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7002
119,963,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7003
119,3108,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7004
119,2103,Philippines,6,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7005
119,3831,Philippines,2,5,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7006
119,2562,Philippines,5,2,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7007
119,1366,Philippines,5,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7008
119,3400,Philippines,5,3,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7009
119,3834,Philippines,2,4,9225e222-0707-477f-b652-0439d3ec732b,Marcus Ryan,poncejonathon@example.org,7010
393,1246,Guadeloupe,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7011
393,4315,Guadeloupe,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7012
393,1245,Guadeloupe,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7013
393,2627,Guadeloupe,1,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7014
393,1248,Guadeloupe,1,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7015
393,4325,Guadeloupe,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7016
393,1375,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7017
393,2161,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7018
393,1381,New Zealand,2,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7019
393,1384,New Zealand,2,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7020
393,1377,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7021
393,2261,New Zealand,1,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7022
393,1942,New Zealand,2,5,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7023
393,1373,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7024
393,1382,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7025
393,2219,New Zealand,2,5,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7026
393,107,New Zealand,2,5,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7027
393,1380,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7028
393,1376,New Zealand,2,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7029
393,791,New Zealand,5,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7030
393,2154,New Zealand,5,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7031
393,2140,New Zealand,5,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7032
393,792,New Zealand,5,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7033
393,2113,New Zealand,5,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7034
393,2423,New Zealand,5,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7035
393,1247,Guadeloupe,5,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7036
393,1383,New Zealand,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7037
393,2167,New Zealand,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7038
393,2609,New Zealand,0,4,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7039
393,2416,New Zealand,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7040
393,2168,New Zealand,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7041
393,2615,New Zealand,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7042
393,49,New Zealand,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7043
393,1385,New Zealand,0,3,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7044
393,2166,New Zealand,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7045
393,1378,New Zealand,0,2,3927349c-e246-4a50-bc33-98061f06dd5b,Alan Myers,thomaswoodward@example.com,7046
324,857,Netherlands,4,4,b4fb8c19-cc6a-48d5-8dca-b697cea2fa82,Christopher Nichols,morgan05@example.net,7047
324,1951,Netherlands,4,3,b4fb8c19-cc6a-48d5-8dca-b697cea2fa82,Christopher Nichols,morgan05@example.net,7048
324,1269,Netherlands,4,3,b4fb8c19-cc6a-48d5-8dca-b697cea2fa82,Christopher Nichols,morgan05@example.net,7049
324,944,Netherlands,4,3,b4fb8c19-cc6a-48d5-8dca-b697cea2fa82,Christopher Nichols,morgan05@example.net,7050
233,195,France,4,3,77a0922e-d370-46f0-a85b-6bfd59c06a54,Brandon Levine,bdaniels@example.com,7051
233,4337,France,4,3,77a0922e-d370-46f0-a85b-6bfd59c06a54,Brandon Levine,bdaniels@example.com,7052
233,4248,France,4,3,77a0922e-d370-46f0-a85b-6bfd59c06a54,Brandon Levine,bdaniels@example.com,7053
233,3572,France,4,3,77a0922e-d370-46f0-a85b-6bfd59c06a54,Brandon Levine,bdaniels@example.com,7054
233,2560,France,4,3,77a0922e-d370-46f0-a85b-6bfd59c06a54,Brandon Levine,bdaniels@example.com,7055
122,3720,Canary Islands,5,3,2c837eca-f8b6-4d53-9bb7-1f58c182dab7,Katherine Richardson,scruz@example.org,7056
122,3292,Canary Islands,3,4,2c837eca-f8b6-4d53-9bb7-1f58c182dab7,Katherine Richardson,scruz@example.org,7057
377,2122,Latvia,4,4,6a2389ed-6df2-4734-a3bc-e2ef3eeb5d9b,Pamela Chapman,lauragonzalez@example.org,7058
323,3529,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7059
323,2883,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7060
323,3783,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7061
323,29,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7062
323,2527,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7063
323,1959,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7064
323,3863,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7065
323,3791,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7066
323,458,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7067
323,1473,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7068
323,2194,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7069
323,3789,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7070
323,513,Thailand,1,5,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7071
323,3756,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7072
323,3858,Thailand,1,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7073
323,1757,Thailand,1,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7074
323,3287,Thailand,2,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7075
323,2446,Thailand,2,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7076
323,1498,Thailand,2,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7077
323,3065,Thailand,2,3,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7078
323,2178,Thailand,2,5,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7079
323,3784,Thailand,2,2,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7080
323,459,Thailand,2,4,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7081
323,4317,Thailand,2,2,b30ce367-a11f-41d0-ae2a-4f744bfaac19,Andrea Vazquez,jasonwebb@example.org,7082
52,823,Hawaii,1,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7083
52,2680,Hawaii,3,3,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7084
52,3244,Hawaii,1,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7085
52,1043,Hawaii,1,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7086
52,2712,Hawaii,1,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7087
52,675,Hawaii,3,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7088
52,833,Hawaii,1,3,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7089
52,1807,Hawaii,1,4,c3a2d797-faf6-4202-aaef-41a05acbe9aa,Joshua Clark,atkinschristopher@example.net,7090
135,3564,Belgium,2,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7091
135,3771,Belgium,2,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7092
135,1084,Peru,0,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7093
135,3105,Peru,0,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7094
135,2940,Belgium,4,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7095
135,993,Belgium,4,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7096
135,2679,Belgium,5,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7097
135,2042,Belgium,5,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7098
135,4333,Belgium,4,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7099
135,1393,Belgium,4,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7100
135,1117,Belgium,4,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7101
135,2677,Belgium,5,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7102
135,1131,Belgium,4,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7103
135,899,Peru,6,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7104
135,1329,Peru,0,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7105
135,2989,Peru,0,5,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7106
135,1328,Peru,0,4,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7107
135,2624,Peru,6,3,85c5ebe2-29b5-418e-a278-6fdb2321776a,Deborah Beck,smithallen@example.net,7108
217,394,Canada,2,4,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7109
217,2241,Canada,4,3,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7110
217,401,Canada,2,3,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7111
217,104,Canada,4,4,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7112
217,4309,Canada,6,3,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7113
217,1075,Canada,4,4,685f3a69-75d2-4f43-963c-b8c9e05a9ed8,Thomas Shelton,lewiseric@example.org,7114
